,remove,pm_key,pm_id,related_key,related_id,related_type,updated_time,updated_status,fix_version,labels,5.2_candidate,5.7_candidate,5.8_candidate,Cloud_JSX,Customer_Priority,DDB,Design_Implementation,DevExperience,Enablement,Features,JSX,JSXSquad,Milestone1,Milestone2,Perf_Lists,Perf_Screen_Transition,Perf_Start_Time,Performance,Performance_Squad,Platform,Platforms,Product_Performance,Product_Solutions,Q4_2019_candidate_feature,RNCloud,RN_Upgrade,ReactNative,Services_Priority,Workflow,debugging,dep_core,installer,jira_escalated
254,0,PM-72,82863,CS-3213,85070,Story,2019-08-07T16:42:50.669-0400,Documentation,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24168', 'id': '24168', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0,PM-72,82863,CS-3213,85070,Story,2019-08-07T10:14:36.682-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24168', 'id': '24168', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0,PM-72,82863,CS-3213,85070,Story,2019-07-31T15:45:18.275-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24168', 'id': '24168', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0,PM-72,82863,CS-3213,85070,Story,2019-07-26T11:44:38.465-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24168', 'id': '24168', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0,PM-72,82863,CS-3213,85070,Story,2019-07-26T11:38:57.238-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24168', 'id': '24168', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0,PM-72,82863,CS-3213,85070,Story,2019-07-26T11:38:46.545-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24168', 'id': '24168', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0,PM-72,82863,RN-1845,84902,Story,2019-06-24T17:34:35.438-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0,PM-72,82863,RN-1845,84902,Story,2019-06-24T17:26:05.189-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0,PM-72,82863,RN-1845,84902,Story,2019-06-24T08:25:25.360-0400,Documentation,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0,PM-72,82863,RN-1845,84902,Story,2019-06-20T11:27:04.832-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0,PM-72,82863,RN-1845,84902,Story,2019-06-17T10:37:22.859-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0,PM-72,82863,RN-1845,84902,Story,2019-06-17T10:37:18.394-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0,PM-72,82863,US-10043,84893,Story,2019-06-17T10:55:56.492-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0,PM-72,82863,US-10043,84893,Story,2019-06-13T08:43:24.663-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0,PM-72,82863,US-10043,84893,Story,2019-06-11T16:34:32.716-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0,PM-72,82863,US-10043,84893,Story,2019-05-28T17:14:00.836-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0,PM-72,82863,US-10043,84893,Story,2019-05-28T17:13:57.659-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0,PM-72,82863,US-10050,84983,Story,2019-06-11T14:22:57.406-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0,PM-72,82863,US-10050,84983,Story,2019-06-11T14:18:19.813-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0,PM-72,82863,US-10050,84983,Story,2019-06-11T14:05:10.309-0400,Documentation,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0,PM-72,82863,US-10050,84983,Story,2019-06-05T15:33:08.600-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0,PM-72,82863,US-10050,84983,Story,2019-05-30T09:47:42.814-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0,PM-72,82863,US-10050,84983,Story,2019-05-30T09:47:34.822-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0,PM-72,82863,US-10111,85528,Story,2019-06-27T16:28:40.723-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0,PM-72,82863,US-10111,85528,Story,2019-06-27T16:24:43.078-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0,PM-72,82863,US-10111,85528,Story,2019-06-27T15:36:04.812-0400,Documentation,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0,PM-72,82863,US-10111,85528,Story,2019-06-26T11:46:52.669-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0,PM-72,82863,US-10111,85528,Story,2019-06-20T09:46:41.682-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0,PM-72,82863,US-10111,85528,Story,2019-06-20T09:46:37.528-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['5.7_candidate', 'Customer_Priority', 'Milestone1']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0,PM-71,84743,PM-72,82863,Feature,2019-09-16T15:45:31.928-0400,Done,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,0,PM-71,84743,PM-72,82863,Feature,2019-07-24T09:15:04.174-0400,Doing,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,0,PM-71,84743,PM-72,82863,Feature,2019-05-30T14:15:01.084-0400,In Progress,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,0,PM-71,84743,PM-72,82863,Feature,2019-05-30T14:14:56.782-0400,Selected for Development,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,0,PM-68,84714,PM-72,82863,Feature,2019-09-16T15:45:31.928-0400,Done,[],['Milestone2'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0,PM-68,84714,PM-72,82863,Feature,2019-07-24T09:15:04.174-0400,Doing,[],['Milestone2'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0,PM-68,84714,PM-72,82863,Feature,2019-05-30T14:15:01.084-0400,In Progress,[],['Milestone2'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0,PM-68,84714,PM-72,82863,Feature,2019-05-30T14:14:56.782-0400,Selected for Development,[],['Milestone2'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0,PM-62,84323,US-10336,86913,Bug,2019-08-19T10:14:00.716-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24160', 'id': '24160', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False, 'releaseDate': '2019-09-03'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,0,PM-62,84323,US-10336,86913,Bug,2019-08-19T10:12:21.557-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24160', 'id': '24160', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False, 'releaseDate': '2019-09-03'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,0,PM-62,84323,US-10336,86913,Bug,2019-08-15T09:19:18.615-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24160', 'id': '24160', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False, 'releaseDate': '2019-09-03'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,0,PM-62,84323,US-10336,86913,Bug,2019-08-07T15:04:13.576-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24160', 'id': '24160', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False, 'releaseDate': '2019-09-03'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,0,PM-62,84323,US-10336,86913,Bug,2019-08-07T15:04:09.697-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24160', 'id': '24160', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False, 'releaseDate': '2019-09-03'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,0,PM-62,84323,US-10378,87294,Bug,2019-09-16T14:48:20.714-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,0,PM-62,84323,US-10378,87294,Bug,2019-09-16T13:02:36.087-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,0,PM-62,84323,US-10378,87294,Bug,2019-09-11T09:51:04.936-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,0,PM-62,84323,US-10378,87294,Bug,2019-09-03T16:24:47.271-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,0,PM-62,84323,US-10378,87294,Bug,2019-09-03T11:45:47.248-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,0,PM-62,84323,US-9799,83241,Bug,2019-09-04T12:08:48.947-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,0,PM-62,84323,US-9799,83241,Bug,2019-09-04T11:41:00.838-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,0,PM-62,84323,US-9799,83241,Bug,2019-08-30T11:43:14.249-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,0,PM-62,84323,US-9799,83241,Bug,2019-08-23T09:09:22.204-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,0,PM-62,84323,US-9799,83241,Bug,2019-08-20T09:11:26.014-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,0,PM-62,84323,US-9799,83241,Bug,2019-08-15T11:15:05.528-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,0,PM-62,84323,US-9799,83241,Bug,2019-08-07T15:04:32.787-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,0,PM-62,84323,US-9799,83241,Bug,2019-08-07T10:41:42.362-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,0,PM-62,84323,US-9799,83241,Bug,2019-04-10T14:29:34.524-0400,Blocked,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,0,PM-62,84323,US-9799,83241,Bug,2019-04-01T10:20:54.761-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,0,PM-62,84323,US-9799,83241,Bug,2019-04-01T10:20:04.935-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,0,PM-62,84323,US-9799,83241,Bug,2019-03-15T14:10:18.934-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,0,PM-62,84323,US-9799,83241,Bug,2019-03-13T14:07:24.582-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,0,PM-62,84323,US-10358,87045,Spike,2019-09-11T12:22:24.933-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,0,PM-62,84323,US-10358,87045,Spike,2019-09-11T11:50:21.498-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,0,PM-62,84323,US-10358,87045,Spike,2019-09-09T17:15:32.474-0400,Documentation,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,0,PM-62,84323,US-10358,87045,Spike,2019-09-09T17:15:23.376-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,0,PM-62,84323,US-10358,87045,Spike,2019-08-29T12:11:01.239-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
