0,PM-157,85448,RN-73,73255,Story,2019-07-17T10:11:04.016-0400,Closed,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-73,73255,Story,2019-07-17T09:23:43.614-0400,Verified,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-73,73255,Story,2019-07-16T16:29:51.377-0400,Documentation,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-73,73255,Story,2019-07-16T11:09:06.829-0400,Test,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-73,73255,Story,2019-07-16T09:30:02.004-0400,Documentation,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-73,73255,Story,2019-07-16T09:27:19.552-0400,Test,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-73,73255,Story,2019-07-02T13:21:06.351-0400,Doing,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-122,73635,Story,2019-07-25T09:21:05.051-0400,Closed,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-122,73635,Story,2019-07-24T15:50:24.161-0400,Verified,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-122,73635,Story,2019-07-24T15:31:41.587-0400,Documentation,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-122,73635,Story,2019-07-24T14:12:49.720-0400,Test,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-122,73635,Story,2019-07-24T09:58:34.297-0400,Doing,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-122,73635,Story,2019-07-16T15:43:32.351-0400,Test,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-122,73635,Story,2019-06-28T09:14:44.548-0400,Doing,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-69,73251,Story,2018-07-16T14:50:59.919-0400,To Do,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-69,73251,Story,2018-07-11T13:39:32.178-0400,In Progress,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-141,73928,Story,2018-03-07T08:18:21.091-0500,To Do,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,RN-141,73928,Story,2018-02-02T14:50:31.606-0500,Blocked,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,PM-148,86467,New Feature,2019-08-15T12:57:55.954-0400,Closed,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-157,85448,PM-148,86467,New Feature,2019-08-01T14:01:17.873-0400,Open,"[['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated'], ['JSX', 'JSXSquad', 'Milestone2', 'jira_escalated']]"
0,PM-156,86933,US-4989,58612,Story,2017-04-20T13:22:06.308-0400,Blocked,"[['Milestone2', 'jira_escalated']]"
0,PM-156,86933,US-4989,58612,Story,2017-03-07T12:23:07.925-0500,Backlog,"[['Milestone2', 'jira_escalated']]"
0,PM-153,86897,CS-2406,78740,Epic,2019-01-11T10:28:50.099-0500,Open,[['Milestone2']]
0,PM-152,86896,CS-3133,84419,Epic,2019-06-26T16:50:06.970-0400,To Do,"[['Milestone2'], ['Milestone2']]"
0,PM-152,86896,CS-3133,84419,Epic,2019-06-21T14:21:57.053-0400,Blocked,"[['Milestone2'], ['Milestone2']]"
0,PM-152,86896,CS-3133,84419,Epic,2019-06-20T12:40:00.098-0400,Doing,"[['Milestone2'], ['Milestone2']]"
0,PM-152,86896,CS-3133,84419,Epic,2019-06-19T09:21:28.979-0400,To Do,"[['Milestone2'], ['Milestone2']]"
0,PM-151,77032,RN-201,74497,Story,2018-03-06T09:25:05.352-0500,Blocked,"[['Customer_Priority', 'JSX', 'JSXSquad', 'Milestone2'], ['Customer_Priority', 'JSX', 'JSXSquad', 'Milestone2'], ['Customer_Priority', 'JSX', 'JSXSquad', 'Milestone2']]"
0,PM-151,77032,RN-203,74499,Story,2018-03-06T09:39:25.525-0500,Blocked,"[['Customer_Priority', 'JSX', 'JSXSquad', 'Milestone2'], ['Customer_Priority', 'JSX', 'JSXSquad', 'Milestone2'], ['Customer_Priority', 'JSX', 'JSXSquad', 'Milestone2']]"
0,PM-151,77032,RN-284,75110,Story,2018-03-07T13:14:43.192-0500,Blocked,"[['Customer_Priority', 'JSX', 'JSXSquad', 'Milestone2'], ['Customer_Priority', 'JSX', 'JSXSquad', 'Milestone2'], ['Customer_Priority', 'JSX', 'JSXSquad', 'Milestone2']]"
0,PM-149,86708,RN-1558,82590,Epic,2019-06-19T16:18:26.533-0400,Open,"[['Milestone2', 'Perf_Start_Time', 'Performance_Squad', 'Product_Performance'], ['Milestone2', 'Perf_Start_Time', 'Performance_Squad', 'Product_Performance']]"
0,PM-149,86708,RN-1558,82590,Epic,2019-03-21T09:43:44.703-0400,To Do,"[['Milestone2', 'Perf_Start_Time', 'Performance_Squad', 'Product_Performance'], ['Milestone2', 'Perf_Start_Time', 'Performance_Squad', 'Product_Performance']]"
0,PM-149,86708,RN-1558,82590,Epic,2019-02-25T09:59:07.489-0500,Doing,"[['Milestone2', 'Perf_Start_Time', 'Performance_Squad', 'Product_Performance'], ['Milestone2', 'Perf_Start_Time', 'Performance_Squad', 'Product_Performance']]"
0,PM-149,86708,RN-1558,82590,Epic,2019-02-14T10:30:30.776-0500,To Do,"[['Milestone2', 'Perf_Start_Time', 'Performance_Squad', 'Product_Performance'], ['Milestone2', 'Perf_Start_Time', 'Performance_Squad', 'Product_Performance']]"
0,PM-147,86466,PM-145,86411,Investigation,2019-07-23T13:56:13.754-0400,Open,[[]]
0,PM-145,86411,PM-113,85366,New Feature,2019-07-29T10:44:08.147-0400,Closed,"[['Milestone2', 'jira_escalated']]"
0,PM-145,86411,PM-113,85366,New Feature,2019-07-29T10:44:03.100-0400,Blocked,"[['Milestone2', 'jira_escalated']]"
0,PM-145,86411,PM-113,85366,New Feature,2019-06-13T14:09:14.662-0400,Open,"[['Milestone2', 'jira_escalated']]"
0,PM-144,86410,US-10273,86709,Epic,2019-08-28T17:38:20.366-0400,Closed,"[['Customer_Priority', 'Milestone1', 'jira_escalated']]"
0,PM-144,86410,US-10273,86709,Epic,2019-08-19T14:20:36.139-0400,Doing,"[['Customer_Priority', 'Milestone1', 'jira_escalated']]"
0,PM-144,86410,US-10273,86709,Epic,2019-08-07T16:47:42.908-0400,To Do,"[['Customer_Priority', 'Milestone1', 'jira_escalated']]"
0,PM-141,86358,US-10278,86714,Epic,2019-08-22T14:45:38.470-0400,Closed,"[['Customer_Priority', 'Milestone1', 'jira_escalated'], ['Customer_Priority', 'Milestone1', 'jira_escalated']]"
0,PM-141,86358,US-10278,86714,Epic,2019-08-07T16:46:38.960-0400,Doing,"[['Customer_Priority', 'Milestone1', 'jira_escalated'], ['Customer_Priority', 'Milestone1', 'jira_escalated']]"
0,PM-141,86358,US-10278,86714,Epic,2019-08-07T16:46:33.966-0400,To Do,"[['Customer_Priority', 'Milestone1', 'jira_escalated'], ['Customer_Priority', 'Milestone1', 'jira_escalated']]"
0,PM-141,86358,US-10337,86921,Epic,2019-09-06T13:38:25.378-0400,Closed,"[['Customer_Priority', 'Milestone1', 'jira_escalated'], ['Customer_Priority', 'Milestone1', 'jira_escalated']]"
0,PM-141,86358,US-10337,86921,Epic,2019-08-19T14:19:09.053-0400,Doing,"[['Customer_Priority', 'Milestone1', 'jira_escalated'], ['Customer_Priority', 'Milestone1', 'jira_escalated']]"
0,PM-141,86358,US-10337,86921,Epic,2019-08-07T16:46:42.592-0400,To Do,"[['Customer_Priority', 'Milestone1', 'jira_escalated'], ['Customer_Priority', 'Milestone1', 'jira_escalated']]"
0,PM-140,86337,US-8974,78217,Epic,2019-07-17T15:52:26.385-0400,Closed,"[['Milestone2'], ['Milestone2'], ['Milestone2'], ['Milestone2']]"
0,PM-138,81610,RN-1415,81233,Bug,2019-04-16T11:28:09.837-0400,Open,"[['Services_Priority', 'debugging', 'jira_escalated'], ['Services_Priority', 'debugging', 'jira_escalated']]"
0,PM-138,81610,RN-1521,82251,Bug,2019-04-26T08:28:23.810-0400,Closed,"[['Services_Priority', 'debugging', 'jira_escalated'], ['Services_Priority', 'debugging', 'jira_escalated']]"
0,PM-138,81610,RN-1521,82251,Bug,2019-04-25T14:16:40.949-0400,Verified,"[['Services_Priority', 'debugging', 'jira_escalated'], ['Services_Priority', 'debugging', 'jira_escalated']]"
0,PM-138,81610,RN-1521,82251,Bug,2019-04-18T12:57:58.111-0400,Test,"[['Services_Priority', 'debugging', 'jira_escalated'], ['Services_Priority', 'debugging', 'jira_escalated']]"
0,PM-138,81610,RN-1521,82251,Bug,2019-04-16T13:35:19.937-0400,Doing,"[['Services_Priority', 'debugging', 'jira_escalated'], ['Services_Priority', 'debugging', 'jira_escalated']]"
0,PM-138,81610,RN-1521,82251,Bug,2019-04-16T13:09:28.301-0400,To Do,"[['Services_Priority', 'debugging', 'jira_escalated'], ['Services_Priority', 'debugging', 'jira_escalated']]"
0,PM-138,81610,RN-1521,82251,Bug,2019-04-16T11:28:02.628-0400,Open,"[['Services_Priority', 'debugging', 'jira_escalated'], ['Services_Priority', 'debugging', 'jira_escalated']]"
0,PM-138,81610,RN-1521,82251,Bug,2019-02-15T09:20:21.061-0500,To Do,"[['Services_Priority', 'debugging', 'jira_escalated'], ['Services_Priority', 'debugging', 'jira_escalated']]"
0,PM-136,84441,US-10150,85805,Epic,2019-07-23T14:07:01.210-0400,Doing,"[['Customer_Priority', 'Milestone1', 'jira_escalated']]"
0,PM-136,84441,US-10150,85805,Epic,2019-07-23T14:06:56.776-0400,To Do,"[['Customer_Priority', 'Milestone1', 'jira_escalated']]"
0,PM-135,86009,CS-2702,80575,Spike,2019-07-02T11:59:33.512-0400,Closed,[[]]
0,PM-135,86009,CS-2702,80575,Spike,2019-06-27T09:52:55.197-0400,Doing,[[]]
0,PM-135,86009,CS-2702,80575,Spike,2019-06-27T09:52:50.605-0400,To Do,[[]]
0,PM-135,86009,CS-2702,80575,Spike,2018-12-18T11:23:19.865-0500,Open,[[]]
0,PM-134,85985,PM-17,76939,Investigation,2019-04-03T15:19:15.679-0400,Open,[[]]
0,PM-134,85985,PM-17,76939,Investigation,2019-03-25T16:09:17.095-0400,Backlog,[[]]
0,PM-131,85892,US-10156,85812,Story,2019-09-11T10:49:29.845-0400,Test,[['Milestone2']]
0,PM-131,85892,US-10156,85812,Story,2019-09-11T10:49:25.709-0400,Doing,[['Milestone2']]
0,PM-131,85892,US-10156,85812,Story,2019-09-10T09:52:25.272-0400,To Do,[['Milestone2']]
0,PM-131,85892,US-10156,85812,Story,2019-09-10T09:52:22.055-0400,Doing,[['Milestone2']]
0,PM-131,85892,US-10156,85812,Story,2019-09-09T09:24:25.211-0400,Test,[['Milestone2']]
0,PM-131,85892,US-10156,85812,Story,2019-09-09T09:24:20.278-0400,Doing,[['Milestone2']]
0,PM-131,85892,US-10156,85812,Story,2019-09-09T09:24:14.142-0400,To Do,[['Milestone2']]
0,PM-122,81050,RN-1571,82678,Story,2019-06-14T13:33:27.841-0400,Closed,"[['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions']]"
0,PM-122,81050,RN-1571,82678,Story,2019-04-25T14:20:13.961-0400,To Do,"[['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions'], ['Milestone1', 'Perf_Lists', 'Performance_Squad', 'Product_Performance', 'Product_Solutions']]"
