0,US-10387,87423,Bug,2019-09-11T13:16:55.311-0400,Doing,"['5.5.1_Regression', '5.7_candidate']"
0,US-10387,87423,Bug,2019-09-03T11:33:51.428-0400,To Do,"['5.5.1_Regression', '5.7_candidate']"
0,US-10386,87421,Bug,2019-09-03T15:33:13.443-0400,Closed,['5.6.0_regression']
0,US-10386,87421,Bug,2019-09-03T11:44:02.746-0400,Doing,['5.6.0_regression']
0,US-10386,87421,Bug,2019-09-03T11:38:16.951-0400,To Do,['5.6.0_regression']
0,US-10383,87376,Bug,2019-09-03T11:38:59.214-0400,To Do,[]
0,US-10382,87340,Story,2019-09-10T10:46:01.660-0400,Closed,['breaking-change']
0,US-10382,87340,Story,2019-09-10T10:45:44.489-0400,Verified,['breaking-change']
0,US-10382,87340,Story,2019-09-10T10:45:38.504-0400,Test,['breaking-change']
0,US-10382,87340,Story,2019-08-27T20:26:24.319-0400,Doing,['breaking-change']
0,US-10382,87340,Story,2019-08-27T20:26:20.490-0400,To Do,['breaking-change']
0,US-10381,87328,Bug,2019-09-03T11:39:37.807-0400,To Do,[]
0,US-10380,87319,Bug,2019-09-03T11:40:51.774-0400,To Do,[]
0,US-10379,87307,Bug,2019-09-03T11:44:05.800-0400,To Do,['Services_Priority']
0,US-10378,87294,Bug,2019-09-16T14:48:20.714-0400,Closed,['Services_Priority']
0,US-10378,87294,Bug,2019-09-16T13:02:36.087-0400,Verified,['Services_Priority']
0,US-10378,87294,Bug,2019-09-11T09:51:04.936-0400,Test,['Services_Priority']
0,US-10378,87294,Bug,2019-09-03T16:24:47.271-0400,Doing,['Services_Priority']
0,US-10378,87294,Bug,2019-09-03T11:45:47.248-0400,To Do,['Services_Priority']
0,US-10375,87261,Technical Story,2019-09-09T15:44:17.491-0400,Test,['5.7_candidate']
0,US-10375,87261,Technical Story,2019-08-29T11:37:09.178-0400,Doing,['5.7_candidate']
0,US-10375,87261,Technical Story,2019-08-29T11:37:04.668-0400,To Do,['5.7_candidate']
0,US-10374,87249,Bug,2019-08-27T07:55:45.530-0400,Closed,[]
0,US-10374,87249,Bug,2019-08-26T14:20:02.540-0400,Test,[]
0,US-10374,87249,Bug,2019-08-26T11:18:25.498-0400,Doing,[]
0,US-10374,87249,Bug,2019-08-23T14:04:36.624-0400,To Do,[]
0,US-10373,87246,Story,2019-09-10T17:10:53.157-0400,Closed,[]
0,US-10372,87221,Bug,2019-09-10T09:37:20.457-0400,Closed,"['5.7_candidate', 'Customer_Priority', 'jira_escalated']"
0,US-10372,87221,Bug,2019-09-09T10:06:32.753-0400,Verified,"['5.7_candidate', 'Customer_Priority', 'jira_escalated']"
0,US-10372,87221,Bug,2019-09-06T09:39:47.521-0400,Test,"['5.7_candidate', 'Customer_Priority', 'jira_escalated']"
0,US-10372,87221,Bug,2019-08-30T16:07:02.594-0400,Doing,"['5.7_candidate', 'Customer_Priority', 'jira_escalated']"
0,US-10372,87221,Bug,2019-08-22T15:05:34.123-0400,To Do,"['5.7_candidate', 'Customer_Priority', 'jira_escalated']"
0,US-10371,87216,Bug,2019-09-10T11:13:07.060-0400,Closed,['Twitch_Migration']
0,US-10371,87216,Bug,2019-09-10T07:27:54.988-0400,Verified,['Twitch_Migration']
0,US-10371,87216,Bug,2019-09-09T09:03:01.375-0400,Test,['Twitch_Migration']
0,US-10371,87216,Bug,2019-09-09T09:02:57.892-0400,Doing,['Twitch_Migration']
0,US-10371,87216,Bug,2019-09-09T07:06:30.453-0400,Blocked,['Twitch_Migration']
0,US-10371,87216,Bug,2019-09-06T12:43:43.318-0400,Test,['Twitch_Migration']
0,US-10371,87216,Bug,2019-08-27T09:53:17.916-0400,Doing,['Twitch_Migration']
0,US-10371,87216,Bug,2019-08-27T09:53:13.979-0400,To Do,['Twitch_Migration']
0,US-10370,87215,Bug,2019-08-22T15:05:33.096-0400,To Do,"['Customer_Priority', 'jira_escalated']"
0,US-10367,87182,Bug,2019-08-26T13:21:31.697-0400,Closed,[]
0,US-10367,87182,Bug,2019-08-22T16:59:47.526-0400,Verified,[]
0,US-10367,87182,Bug,2019-08-22T16:56:06.711-0400,Documentation,[]
0,US-10367,87182,Bug,2019-08-21T11:38:21.792-0400,Test,[]
0,US-10367,87182,Bug,2019-08-21T10:15:05.262-0400,Doing,[]
0,US-10367,87182,Bug,2019-08-21T10:15:00.271-0400,To Do,[]
0,US-10365,87153,Bug,2019-08-20T12:06:13.596-0400,Closed,[]
0,US-10364,87146,Story,2019-09-05T14:32:05.304-0400,Closed,['breaking-change']
0,US-10364,87146,Story,2019-09-04T16:27:05.651-0400,Verified,['breaking-change']
0,US-10364,87146,Story,2019-09-04T14:08:31.429-0400,Documentation,['breaking-change']
0,US-10364,87146,Story,2019-09-04T14:08:28.502-0400,Test,['breaking-change']
0,US-10364,87146,Story,2019-09-04T09:18:03.210-0400,Doing,['breaking-change']
0,US-10364,87146,Story,2019-09-04T09:18:00.282-0400,To Do,['breaking-change']
0,US-10360,87093,Bug,2019-09-05T10:36:29.075-0400,Closed,[]
0,US-10360,87093,Bug,2019-09-04T12:38:28.599-0400,Verified,[]
0,US-10360,87093,Bug,2019-08-29T15:56:45.184-0400,Test,[]
0,US-10360,87093,Bug,2019-08-29T09:02:39.769-0400,Doing,[]
0,US-10360,87093,Bug,2019-08-28T09:35:10.665-0400,To Do,[]
0,US-10360,87093,Bug,2019-08-28T09:25:29.229-0400,Doing,[]
0,US-10360,87093,Bug,2019-08-28T09:25:25.278-0400,To Do,[]
0,US-10358,87045,Spike,2019-09-11T12:22:24.933-0400,Closed,[]
0,US-10358,87045,Spike,2019-09-11T11:50:21.498-0400,Verified,[]
0,US-10358,87045,Spike,2019-09-09T17:15:32.474-0400,Documentation,[]
0,US-10358,87045,Spike,2019-09-09T17:15:23.376-0400,Test,[]
0,US-10358,87045,Spike,2019-08-29T12:11:01.239-0400,Doing,[]
0,US-10358,87045,Spike,2019-08-29T12:10:55.016-0400,To Do,[]
0,US-10356,87015,Bug,2019-08-15T15:15:40.044-0400,Closed,['Customer_Priority']
0,US-10356,87015,Bug,2019-08-15T15:09:35.484-0400,Verified,['Customer_Priority']
0,US-10356,87015,Bug,2019-08-15T15:09:30.072-0400,Test,['Customer_Priority']
0,US-10356,87015,Bug,2019-08-14T13:26:46.833-0400,Doing,['Customer_Priority']
0,US-10356,87015,Bug,2019-08-14T13:26:42.946-0400,To Do,['Customer_Priority']
0,US-10355,87013,Technical Story,2019-09-06T16:26:02.025-0400,Test,"['5.7_candidate', 'DDB', 'Performance_Squad']"
0,US-10355,87013,Technical Story,2019-08-23T11:34:49.765-0400,Doing,"['5.7_candidate', 'DDB', 'Performance_Squad']"
0,US-10355,87013,Technical Story,2019-08-22T14:24:30.742-0400,To Do,"['5.7_candidate', 'DDB', 'Performance_Squad']"
0,US-10355,87013,Technical Story,2019-08-22T14:22:05.526-0400,Doing,"['5.7_candidate', 'DDB', 'Performance_Squad']"
0,US-10355,87013,Technical Story,2019-08-22T14:21:58.766-0400,To Do,"['5.7_candidate', 'DDB', 'Performance_Squad']"
0,US-10354,87000,Bug,2019-08-26T10:43:15.659-0400,Closed,['Regression']
0,US-10354,87000,Bug,2019-08-26T10:10:58.973-0400,Verified,['Regression']
0,US-10354,87000,Bug,2019-08-25T09:47:59.982-0400,Test,['Regression']
0,US-10354,87000,Bug,2019-08-14T16:10:11.370-0400,Doing,['Regression']
0,US-10354,87000,Bug,2019-08-14T16:10:07.466-0400,To Do,['Regression']
0,US-10353,86997,Bug,2019-08-22T15:05:32.278-0400,To Do,[]
0,US-10351,86978,Bug,2019-08-13T12:52:27.659-0400,Closed,[]
0,US-10351,86978,Bug,2019-08-12T09:59:59.075-0400,Verified,[]
0,US-10351,86978,Bug,2019-08-12T09:23:37.977-0400,Documentation,[]
0,US-10351,86978,Bug,2019-08-09T15:43:41.854-0400,Test,[]
0,US-10351,86978,Bug,2019-08-09T15:34:43.995-0400,Doing,[]
0,US-10351,86978,Bug,2019-08-09T15:34:40.293-0400,To Do,[]
0,US-10350,86963,Technical Story,2019-08-26T15:49:38.466-0400,Closed,['Performance_Squad']
0,US-10350,86963,Technical Story,2019-08-26T15:49:26.712-0400,Verified,['Performance_Squad']
0,US-10350,86963,Technical Story,2019-08-26T15:49:23.765-0400,Test,['Performance_Squad']
0,US-10350,86963,Technical Story,2019-08-09T09:20:14.376-0400,Doing,['Performance_Squad']
0,US-10350,86963,Technical Story,2019-08-09T09:20:11.123-0400,To Do,['Performance_Squad']
0,US-10349,86962,Bug,2019-08-22T15:05:36.729-0400,To Do,[]
