,remove,pm_key,pm_id,related_key,related_id,related_type,updated_time,updated_status,fix_version,labels,5.2_candidate,5.7_candidate,5.8_candidate,Cloud_JSX,Customer_Priority,Design_Implementation,Enablement,Features,JSX,JSXSquad,Milestone1,Milestone2,Perf_Lists,Performance_Squad,Platform,Platforms,Product_Performance,Product_Solutions,Q4_2019_candidate_feature,RNCloud,RN_Upgrade,Services_Priority,debugging,dep_core,installer,jira_escalated
150,0,PM-72,82863,CS-3213,85070,Story,2019-07-26T11:44:38.465-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24168', 'id': '24168', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0,PM-72,82863,CS-3213,85070,Story,2019-07-26T11:38:57.238-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24168', 'id': '24168', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0,PM-72,82863,CS-3213,85070,Story,2019-07-26T11:38:46.545-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24168', 'id': '24168', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0,PM-72,82863,RN-1845,84902,Story,2019-06-24T17:34:35.438-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0,PM-72,82863,RN-1845,84902,Story,2019-06-24T17:26:05.189-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0,PM-72,82863,RN-1845,84902,Story,2019-06-24T08:25:25.360-0400,Documentation,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0,PM-72,82863,RN-1845,84902,Story,2019-06-20T11:27:04.832-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0,PM-72,82863,RN-1845,84902,Story,2019-06-17T10:37:22.859-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0,PM-72,82863,RN-1845,84902,Story,2019-06-17T10:37:18.394-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0,PM-72,82863,US-10043,84893,Story,2019-06-17T10:55:56.492-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0,PM-72,82863,US-10043,84893,Story,2019-06-13T08:43:24.663-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0,PM-72,82863,US-10043,84893,Story,2019-06-11T16:34:32.716-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0,PM-72,82863,US-10043,84893,Story,2019-05-28T17:14:00.836-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0,PM-72,82863,US-10043,84893,Story,2019-05-28T17:13:57.659-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0,PM-72,82863,US-10050,84983,Story,2019-06-11T14:22:57.406-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0,PM-72,82863,US-10050,84983,Story,2019-06-11T14:18:19.813-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0,PM-72,82863,US-10050,84983,Story,2019-06-11T14:05:10.309-0400,Documentation,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0,PM-72,82863,US-10050,84983,Story,2019-06-05T15:33:08.600-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0,PM-72,82863,US-10050,84983,Story,2019-05-30T09:47:42.814-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0,PM-72,82863,US-10050,84983,Story,2019-05-30T09:47:34.822-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0,PM-72,82863,US-10111,85528,Story,2019-06-27T16:28:40.723-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0,PM-72,82863,US-10111,85528,Story,2019-06-27T16:24:43.078-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0,PM-72,82863,US-10111,85528,Story,2019-06-27T15:36:04.812-0400,Documentation,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0,PM-72,82863,US-10111,85528,Story,2019-06-26T11:46:52.669-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0,PM-72,82863,US-10111,85528,Story,2019-06-20T09:46:41.682-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0,PM-72,82863,US-10111,85528,Story,2019-06-20T09:46:37.528-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24148', 'id': '24148', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False}]","['Customer_Priority', 'Milestone1']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0,PM-62,84323,US-10336,86913,Bug,2019-08-19T10:14:00.716-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24160', 'id': '24160', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False, 'releaseDate': '2019-09-03'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,PM-62,84323,US-10336,86913,Bug,2019-08-19T10:12:21.557-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24160', 'id': '24160', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False, 'releaseDate': '2019-09-03'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
178,0,PM-62,84323,US-10336,86913,Bug,2019-08-15T09:19:18.615-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24160', 'id': '24160', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False, 'releaseDate': '2019-09-03'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
179,0,PM-62,84323,US-10336,86913,Bug,2019-08-07T15:04:13.576-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24160', 'id': '24160', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False, 'releaseDate': '2019-09-03'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
180,0,PM-62,84323,US-10336,86913,Bug,2019-08-07T15:04:09.697-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24160', 'id': '24160', 'description': '', 'name': '5.6.0', 'archived': False, 'released': False, 'releaseDate': '2019-09-03'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,PM-62,84323,US-10378,87294,Bug,2019-09-16T14:48:20.714-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
182,0,PM-62,84323,US-10378,87294,Bug,2019-09-16T13:02:36.087-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
183,0,PM-62,84323,US-10378,87294,Bug,2019-09-11T09:51:04.936-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
184,0,PM-62,84323,US-10378,87294,Bug,2019-09-03T16:24:47.271-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,PM-62,84323,US-10378,87294,Bug,2019-09-03T11:45:47.248-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
186,0,PM-62,84323,US-9799,83241,Bug,2019-09-04T12:08:48.947-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
187,0,PM-62,84323,US-9799,83241,Bug,2019-09-04T11:41:00.838-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
188,0,PM-62,84323,US-9799,83241,Bug,2019-08-30T11:43:14.249-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,PM-62,84323,US-9799,83241,Bug,2019-08-23T09:09:22.204-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
190,0,PM-62,84323,US-9799,83241,Bug,2019-08-20T09:11:26.014-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
191,0,PM-62,84323,US-9799,83241,Bug,2019-08-15T11:15:05.528-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
192,0,PM-62,84323,US-9799,83241,Bug,2019-08-07T15:04:32.787-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
193,0,PM-62,84323,US-9799,83241,Bug,2019-08-07T10:41:42.362-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
194,0,PM-62,84323,US-9799,83241,Bug,2019-04-10T14:29:34.524-0400,Blocked,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,PM-62,84323,US-9799,83241,Bug,2019-04-01T10:20:54.761-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
196,0,PM-62,84323,US-9799,83241,Bug,2019-04-01T10:20:04.935-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
197,0,PM-62,84323,US-9799,83241,Bug,2019-03-15T14:10:18.934-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
198,0,PM-62,84323,US-9799,83241,Bug,2019-03-13T14:07:24.582-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
199,0,PM-62,84323,US-10358,87045,Spike,2019-09-11T12:22:24.933-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
200,0,PM-62,84323,US-10358,87045,Spike,2019-09-11T11:50:21.498-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
201,0,PM-62,84323,US-10358,87045,Spike,2019-09-09T17:15:32.474-0400,Documentation,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
202,0,PM-62,84323,US-10358,87045,Spike,2019-09-09T17:15:23.376-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
203,0,PM-62,84323,US-10358,87045,Spike,2019-08-29T12:11:01.239-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
204,0,PM-62,84323,US-10358,87045,Spike,2019-08-29T12:10:55.016-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24176', 'id': '24176', 'description': '', 'name': '5.7.0', 'archived': False, 'released': False}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
205,0,PM-57,84293,US-9353,80071,Bug,2019-08-22T15:19:37.109-0400,To Do,[],['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0,PM-57,84293,US-9353,80071,Bug,2018-11-27T10:58:26.658-0500,Open,[],['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0,PM-57,84293,US-9353,80071,Bug,2018-11-23T11:59:21.276-0500,Doing,[],['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,PM-57,84293,RN-1790,84540,Story,2019-07-02T10:40:40.877-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]",['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0,PM-57,84293,RN-1790,84540,Story,2019-06-27T16:41:20.162-0400,Verified,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]",['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0,PM-57,84293,RN-1790,84540,Story,2019-06-25T10:41:09.425-0400,Test,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]",['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0,PM-57,84293,RN-1790,84540,Story,2019-06-13T10:23:05.830-0400,Doing,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]",['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,PM-57,84293,RN-1790,84540,Story,2019-06-05T13:26:04.107-0400,To Do,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24147', 'id': '24147', 'description': '', 'name': '5.4.0', 'archived': False, 'released': False, 'releaseDate': '2019-07-09'}]",['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0,PM-57,84293,RN-1674,83609,Story,2019-07-26T11:28:19.417-0400,Closed,[],['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0,PM-57,84293,RN-1674,83609,Story,2019-07-26T10:07:45.320-0400,Verified,[],['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0,PM-57,84293,RN-1674,83609,Story,2019-07-24T15:16:34.744-0400,Test,[],['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0,PM-57,84293,RN-1674,83609,Story,2019-07-22T13:11:48.385-0400,Doing,[],['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0,PM-57,84293,RN-1674,83609,Story,2019-07-17T14:26:58.720-0400,To Do,[],['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0,PM-57,84293,RN-1832,84811,Story,2019-05-28T10:19:29.894-0400,Closed,"[{'self': 'https://youilabs.atlassian.net/rest/api/2/version/24134', 'id': '24134', 'description': '', 'name': '5.3.0', 'archived': False, 'released': False, 'releaseDate': '2019-06-11'}]",['Performance_Squad'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
